65000,10,11,8,9,7,8,5,6,5,7,7,5,7,7,8,9,10,11,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,
65000,11,12,9,10,8,9,6,8,6,7,5,6,8,6,8,9,9,10,11,12,13,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,40,41,42,43,44,45,46,47,48,49,
65000,12,13,10,11,8,9,7,9,6,7,6,8,8,6,8,8,9,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
65000,13,14,11,12,9,11,8,10,7,9,6,7,7,7,9,7,9,10,10,11,12,12,13,14,15,16,17,18,19,20,21,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,
65000,14,15,12,13,10,12,9,10,8,9,7,9,7,7,8,7,9,9,10,11,11,12,13,14,15,15,16,17,18,19,20,21,22,23,24,25,26,27,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,
65000,15,16,13,14,11,13,10,11,9,10,8,10,7,7,8,8,10,8,10,10,11,12,13,13,14,15,16,17,18,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,34,35,36,37,38,39,40,41,42,43,44,45,46,
65000,16,17,14,15,12,14,11,12,10,11,9,10,8,8,10,8,9,8,10,9,11,12,12,13,14,14,15,16,17,18,19,20,21,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,45,
65000,17,18,15,16,13,15,12,13,11,12,10,11,9,9,10,8,9,9,11,9,11,11,12,13,13,14,15,16,17,17,18,19,20,21,22,23,24,25,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,
65000,18,19,16,17,14,16,13,14,12,13,10,11,10,9,10,9,11,9,10,9,11,10,12,12,13,14,15,15,16,17,18,19,19,20,21,22,23,24,25,26,27,28,29,30,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,
65000,19,20,17,18,15,17,14,15,12,13,11,13,10,10,12,9,10,9,10,10,12,10,12,11,13,14,14,15,16,16,17,18,19,20,21,22,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,36,37,38,39,40,41,42,43,
65000,20,21,18,19,16,18,15,16,13,15,12,14,11,11,12,10,12,10,12,10,11,10,12,11,13,13,14,15,15,16,17,18,18,19,20,21,22,23,24,25,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,
65000,21,22,19,20,17,19,16,17,14,16,13,14,12,11,12,11,13,10,11,10,11,11,13,11,13,12,14,14,15,16,17,17,18,19,20,21,21,22,23,24,25,26,27,28,29,29,30,31,32,33,34,35,36,37,38,39,40,41,42,
65000,22,23,20,21,18,20,17,18,15,17,14,15,13,12,14,12,13,11,13,11,13,11,12,12,14,12,14,13,15,16,16,17,18,18,19,20,21,22,23,23,24,25,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,40,41,
65000,23,24,21,22,19,21,18,19,16,18,15,16,14,13,15,12,13,12,13,11,12,11,13,12,13,12,14,13,15,15,16,17,17,18,19,20,20,21,22,23,24,25,26,26,27,28,29,30,31,32,33,34,35,36,37,38,38,39,40,
65000,24,25,22,23,20,21,19,20,17,19,16,17,15,14,16,13,15,12,13,12,14,12,14,12,13,13,15,13,15,14,16,17,16,18,19,19,20,21,22,23,23,24,25,26,27,28,29,29,30,31,32,33,34,35,36,37,38,39,40,
65000,25,26,23,24,21,22,20,21,18,19,17,18,16,15,16,14,15,13,15,13,14,12,13,12,14,13,14,13,15,14,16,16,16,18,18,19,20,21,21,22,23,24,25,25,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,
65000,26,27,24,25,22,23,21,22,19,20,18,19,16,16,17,15,16,14,16,13,14,13,15,13,15,13,14,14,16,14,16,15,17,18,17,19,19,20,21,22,22,23,24,25,26,27,27,28,29,30,31,32,33,34,35,36,37,37,38,
65000,27,28,25,26,23,24,22,23,20,21,19,20,17,17,18,16,17,15,16,14,16,13,14,13,14,13,15,14,15,14,16,15,17,17,17,19,18,20,21,21,22,23,24,24,25,26,27,28,29,30,30,31,32,33,34,35,36,37,38,
65000,28,29,26,27,24,25,23,24,21,22,20,21,18,18,19,17,18,16,17,15,16,14,16,14,16,14,16,14,15,15,17,15,17,16,18,19,18,20,20,21,22,23,23,24,25,26,27,27,28,29,30,31,32,33,34,34,35,36,37,
65000,29,30,27,28,25,26,24,25,22,23,21,22,19,19,20,17,18,16,17,15,16,15,17,14,15,14,15,14,16,15,16,15,17,16,18,18,18,19,20,21,21,22,23,24,24,25,26,27,28,29,29,30,31,32,33,34,35,36,37,
65000,30,31,28,29,26,27,25,26,23,24,22,23,20,20,21,18,20,17,19,16,18,16,17,15,17,15,17,15,17,15,16,16,18,16,18,17,19,20,21,22,20,22,23,23,24,25,26,26,27,28,29,30,31,32,32,33,34,35,36,
65000,31,32,29,30,27,28,26,27,24,25,23,24,21,20,21,19,21,18,20,17,19,16,17,16,18,15,16,15,16,15,17,16,17,16,18,17,19,19,20,20,20,22,22,23,24,25,25,26,27,28,29,29,30,31,32,33,34,35,35,
65000,32,33,30,31,28,29,27,28,25,26,24,25,22,21,23,20,22,19,20,18,19,17,19,16,17,16,18,16,18,16,18,16,17,17,19,17,19,18,20,19,21,22,21,23,23,24,25,26,26,27,28,29,30,31,31,32,33,34,35,
65000,33,34,31,32,29,30,28,29,26,27,25,26,23,22,24,21,22,20,21,19,20,18,19,17,19,17,18,16,17,16,17,16,18,17,18,17,19,18,20,19,21,21,21,23,22,24,25,25,26,27,28,28,29,30,31,32,33,33,34,
65000,34,35,32,33,30,31,29,30,27,28,25,26,24,23,25,22,23,21,22,20,21,19,20,18,20,17,18,17,19,17,19,17,19,17,18,18,20,18,20,19,21,20,22,23,22,24,24,25,26,27,27,28,29,30,30,31,32,33,34,
65000,35,36,33,34,31,32,30,31,28,29,26,28,25,24,26,23,24,22,23,21,22,20,21,19,20,18,20,18,19,17,18,17,18,17,19,18,19,18,20,19,21,20,22,22,22,24,23,25,26,26,27,28,28,29,30,31,32,33,33,
65000,36,37,34,35,32,33,31,32,29,30,27,29,26,25,27,24,25,23,24,21,22,20,21,19,20,19,20,18,19,18,20,18,20,18,20,18,19,19,21,19,21,20,22,21,23,24,23,25,25,26,27,27,28,29,30,30,31,32,33,
65000,37,38,35,36,33,34,32,33,30,31,28,30,27,26,28,25,26,24,25,22,24,21,23,20,22,20,21,19,21,18,19,18,19,18,19,18,20,19,20,19,21,20,22,21,23,23,23,24,25,26,26,27,28,29,29,30,31,32,32,
65000,38,39,36,37,34,35,33,34,31,32,29,31,28,27,28,26,27,24,25,23,25,22,24,21,23,20,21,20,21,19,21,19,21,19,21,19,21,19,20,20,22,20,22,21,23,22,24,25,26,27,25,27,28,28,29,30,31,31,32,
65000,39,40,37,38,35,36,34,35,32,33,30,32,29,28,29,27,28,25,27,24,26,23,24,22,24,21,23,20,21,20,22,19,20,19,20,19,20,19,21,20,21,20,22,21,23,22,24,24,25,25,25,27,27,28,29,29,30,31,32,
65000,40,41,38,39,36,37,35,36,33,34,31,33,30,29,30,28,29,26,28,25,26,24,25,23,24,22,23,21,23,20,21,20,22,20,22,20,22,20,22,20,21,21,23,21,23,22,24,23,25,24,26,27,26,28,28,29,30,31,31,
65000,41,42,39,40,37,38,36,37,34,35,32,34,31,30,31,29,30,27,29,26,27,25,26,24,25,23,24,22,24,21,23,21,22,20,21,20,21,20,21,20,22,21,22,21,23,22,24,23,25,24,26,26,26,28,27,29,30,30,31,
65000,42,43,40,41,38,39,37,38,35,36,33,35,32,31,32,30,31,28,30,27,28,26,27,25,26,24,25,23,24,22,24,21,22,21,23,21,23,21,23,21,23,21,22,22,24,22,24,23,25,24,26,25,27,28,27,29,29,30,31,
65000,43,44,41,42,39,40,38,39,36,37,34,36,33,32,33,31,32,29,31,28,29,27,28,25,26,24,25,23,24,23,24,22,24,22,23,21,22,21,22,21,22,21,23,22,23,22,24,23,25,24,26,25,27,27,27,28,29,30,30,
65000,44,45,42,43,40,41,39,40,37,38,35,37,34,33,34,32,33,30,31,29,30,28,29,26,28,25,27,24,26,23,24,23,24,22,23,22,24,22,24,22,24,22,24,22,23,23,25,23,25,24,26,25,27,26,28,29,30,31,29,
65000,45,46,43,44,41,42,40,41,38,39,36,38,35,34,35,33,34,31,32,30,31,28,29,27,29,26,28,25,27,24,26,24,25,23,25,23,24,22,23,22,23,22,23,22,24,23,24,24,26,24,26,25,27,26,28,28,29,29,29,
65000,46,47,44,45,42,43,41,42,39,40,37,39,36,35,36,33,34,32,33,31,32,29,31,28,30,27,28,26,28,25,27,24,25,24,25,23,24,23,25,23,25,23,25,23,25,23,24,24,25,24,26,25,27,26,28,27,29,28,30,
65000,47,48,45,46,43,44,42,43,40,41,38,40,37,36,37,34,36,33,34,32,33,30,32,29,30,28,29,27,28,26,27,25,27,24,25,24,26,23,24,23,24,23,24,23,24,24,26,24,25,25,27,25,27,26,28,27,29,28,30,
65000,48,49,46,47,44,45,43,44,41,42,39,41,38,37,38,35,37,34,35,33,34,31,33,30,31,29,30,28,29,27,28,26,27,25,27,25,26,24,26,24,26,24,26,24,26,24,25,24,25,25,26,25,27,26,28,27,29,28,30,
65000,49,50,47,48,45,46,44,45,42,43,40,41,39,38,39,36,38,35,36,34,35,32,34,31,32,30,31,29,30,28,29,27,28,26,28,25,26,25,27,24,25,24,25,24,25,24,25,25,27,25,26,26,28,26,28,27,29,28,30,
65000,50,51,48,49,46,47,45,46,43,44,41,42,40,39,40,37,39,36,37,35,36,33,34,32,33,31,32,29,30,28,29,28,29,27,28,26,28,25,26,25,27,25,27,25,27,25,27,25,26,25,26,26,27,26,28,27,29,28,30,
65000,51,52,49,50,47,48,46,47,44,45,42,43,41,40,41,38,40,37,38,35,36,34,35,33,34,32,33,30,32,29,31,28,29,27,28,27,28,26,28,26,27,25,26,25,26,25,26,25,26,26,28,26,27,27,29,27,29,28,30,
65000,52,53,50,51,48,49,47,48,45,46,43,44,42,41,42,39,41,38,39,36,38,35,36,34,35,32,33,31,33,30,32,29,31,28,30,27,28,27,29,26,27,26,28,26,28,26,28,26,28,26,27,26,27,27,28,27,29,28,30,
65000,53,54,51,52,49,50,48,49,46,47,44,45,43,42,43,40,42,39,40,37,39,36,37,35,36,33,35,32,34,31,33,30,32,29,31,28,30,28,29,27,29,27,28,26,27,26,27,26,27,26,27,27,29,27,28,28,30,28,30,
65000,54,55,52,53,50,51,49,50,47,48,45,46,44,43,44,41,43,40,41,38,40,37,38,36,37,34,36,33,35,32,33,31,32,30,31,29,31,28,29,28,29,27,28,27,29,27,29,27,29,27,29,27,28,27,29,28,29,28,30,
65000,55,56,53,54,51,52,50,51,48,49,46,47,45,44,45,42,44,41,42,39,41,38,39,37,38,35,37,34,35,33,34,32,33,31,32,30,31,29,31,28,29,28,30,27,28,27,28,27,28,27,28,27,28,28,30,28,29,29,31,
65000,56,57,54,55,52,53,51,52,49,50,47,48,46,45,46,43,45,42,43,40,42,39,40,37,38,36,38,35,36,34,35,33,34,32,33,31,32,30,32,29,31,29,30,28,30,28,30,28,30,28,30,28,30,28,29,28,30,29,30,
65000,57,58,55,56,53,54,52,53,50,51,48,49,47,46,47,44,46,43,44,41,43,40,41,38,40,37,38,36,37,35,36,34,35,32,33,32,33,31,32,30,32,29,30,29,31,28,29,28,29,28,29,28,29,28,29,29,31,29,30,
65000,58,59,56,57,54,55,53,54,51,52,49,50,48,47,48,45,46,44,45,42,44,41,42,39,41,38,39,37,38,36,37,34,35,33,35,32,33,31,32,31,32,30,32,29,30,29,31,29,31,29,31,29,31,29,31,29,30,29,31,
